date,item_name,category,quantity_wasted,waste_reason,cost_per_item,total_waste_cost,month,month_name
2023-04-23,Chicken wings (half dozen),Mini Bites,2,Spoiled,82.0,164.0,4.0,April
2023-04-23,BFF (Better French fries)medium  (medium ),Mini Bites,2,Over-prepared,15.0,30.0,4.0,April
2023-04-23,Chiz melt  (ham),Mini Bites,2,Over-prepared,26.0,52.0,4.0,April
2023-04-23,BFF (Better French fries) Large (sour cream),Mini Bites,3,Over-prepared,28.0,84.0,4.0,April
2023-04-24,caramel macchiato  (iced),Coffee Based,2,Expired,35.0,70.0,4.0,April
2023-04-24,Drip coffee  (barako),Sans Coffee,1,Quality issue,17.0,17.0,4.0,April
2023-04-24,caramel macchiato (iced),Coffee Based,3,Quality issue,45.0,135.0,4.0,April
2023-04-24,BFF (Better French fries)medium  (medium ),Mini Bites,3,Expired,15.0,45.0,4.0,April
2023-04-25,Brownies ,Sans Coffee,2,Over-prepared,21.0,42.0,4.0,April
2023-04-25,Chicken wings (1 dozen),Mini Bites,2,Expired,165.0,330.0,4.0,April
2023-04-25,Iced honey shaken espresso ,Signature Kôfē,3,Over-prepared,36.0,108.0,4.0,April
2023-04-25,matcha Supreme latte (iced),Sans Coffee,1,Over-prepared,35.0,35.0,4.0,April
2023-04-26,FFFF (plain with catsup medium),Sans Coffee,2,Spoiled,8.0,16.0,4.0,April
2023-04-26,the Christmas drink (hot ),Signature Kôfē,2,Over-prepared,32.0,64.0,4.0,April
2023-04-26,cappuccino  (ice),Coffee Based,2,Expired,32.0,64.0,4.0,April
2023-04-26,Coffee Syphon (arabica),Sans Coffee,3,Over-prepared,30.0,90.0,4.0,April
2023-04-27,Spanish latte (hot),Coffee Based,1,Over-prepared,29.0,29.0,4.0,April
2023-04-27,French fries Spicy barbecue  (medium ),Mini Bites,2,Over-prepared,18.0,36.0,4.0,April
2023-04-27,Add_on (egg),Sans Coffee,4,Over-prepared,10.0,40.0,4.0,April
2023-04-27,mango banana milk shake ,Kôfē Frappé,3,Over-prepared,35.0,105.0,4.0,April
2023-04-28,cappuccino  (ice),Coffee Based,1,Over-prepared,32.0,32.0,4.0,April
2023-04-28,oreo overload Frappe,Kôfē Frappé,3,Over-prepared,48.0,144.0,4.0,April
2023-04-28,Chicken wings (3pcs),Mini Bites,3,Spoiled,45.0,135.0,4.0,April
2023-04-28,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Quality issue,16.0,48.0,4.0,April
2023-04-29,hot citron tea,Sans Coffee,1,Over-prepared,22.0,22.0,4.0,April
2023-04-29,the super charged (25% more coffee)  (hot),Sans Coffee,3,Expired,31.0,93.0,4.0,April
2023-04-29,cappuccino  (ice),Coffee Based,2,Over-prepared,32.0,64.0,4.0,April
2023-04-29,FFFF (plain with catsup medium),Sans Coffee,1,Quality issue,8.0,8.0,4.0,April
2023-04-29,BFF (Better French fries) Large (cheese),Mini Bites,2,Expired,30.0,60.0,4.0,April
2023-04-30,Strawberry Reverie ,Sans Coffee,3,Expired,39.0,117.0,4.0,April
2023-04-30,cappuccino  (hot),Coffee Based,1,Quality issue,29.0,29.0,4.0,April
2023-04-30,caramel macchiato (iced),Coffee Based,3,Quality issue,45.0,135.0,4.0,April
2023-04-30,FFFF (large sc),Sans Coffee,1,Expired,18.0,18.0,4.0,April
2023-04-30,BFF (Better French fries) Large (cheese),Mini Bites,1,Spoiled,30.0,30.0,4.0,April
2023-05-01,FFFF (plain with catsup medium),Sans Coffee,1,Over-prepared,8.0,8.0,5.0,May
2023-05-01,Choco caramel decadence,Sans Coffee,2,Spoiled,45.0,90.0,5.0,May
2023-05-01,Iced honey shaken espresso ,Signature Kôfē,2,Over-prepared,36.0,72.0,5.0,May
2023-05-01,Product Name (special b),Sans Coffee,1,Quality issue,46.0,46.0,5.0,May
2023-05-02,FFFF (plain with catsup medium),Sans Coffee,4,Over-prepared,8.0,32.0,5.0,May
2023-05-02,the super charged (25% more coffee)  (hot),Sans Coffee,1,Over-prepared,31.0,31.0,5.0,May
2023-05-02,Belgian waffle  (mango caramel ),Sans Coffee,2,Over-prepared,27.0,54.0,5.0,May
2023-05-03,Iced honey shaken espresso ,Signature Kôfē,3,Over-prepared,36.0,108.0,5.0,May
2023-05-03,Cookies ,Sans Coffee,3,Expired,18.0,54.0,5.0,May
2023-05-03,matcha espresso fusion  (hot),Signature Kôfē,2,Over-prepared,32.0,64.0,5.0,May
2023-05-03,mocha (iced),Coffee Based,1,Over-prepared,35.0,35.0,5.0,May
2023-05-04,extra shot,Sans Coffee,1,Over-prepared,16.0,16.0,5.0,May
2023-05-04,hot creamy barako,Sans Coffee,3,Over-prepared,19.0,57.0,5.0,May
2023-05-04,white mocha  (iced),Coffee Based,3,Over-prepared,35.0,105.0,5.0,May
2023-05-04,French fries Spicy barbecue  (large ),Mini Bites,1,Expired,30.0,30.0,5.0,May
2023-05-05,6 Chicken wings ,Mini Bites,4,Over-prepared,82.0,328.0,5.0,May
2023-05-05,Brownies ,Sans Coffee,2,Expired,21.0,42.0,5.0,May
2023-05-05,Chiz melt  (ham),Mini Bites,1,Expired,26.0,26.0,5.0,May
2023-05-05,Product Name (special b),Sans Coffee,3,Over-prepared,46.0,138.0,5.0,May
2023-05-06,Brownies ,Sans Coffee,3,Over-prepared,21.0,63.0,5.0,May
2023-05-06,Chicken pops (bbq),Mini Bites,3,Over-prepared,50.0,150.0,5.0,May
2023-05-06,white mocha (iced),Coffee Based,2,Expired,45.0,90.0,5.0,May
2023-05-06,Overload lomi (malapot),Mini Bites,3,Spoiled,99.0,297.0,5.0,May
2023-05-07,mocha (iced),Coffee Based,1,Over-prepared,35.0,35.0,5.0,May
2023-05-07,Cold brew with foamy vanilla ,Sans Coffee,1,Over-prepared,31.0,31.0,5.0,May
2023-05-07,Iced honey shaken espresso ,Signature Kôfē,2,Spoiled,36.0,72.0,5.0,May
2023-05-07,Spanish latte (hot),Coffee Based,3,Spoiled,29.0,87.0,5.0,May
2023-05-07,oreo overload Frappe ,Kôfē Frappé,2,Quality issue,37.0,74.0,5.0,May
2023-05-08,Drip coffee  (barako),Sans Coffee,2,Spoiled,17.0,34.0,5.0,May
2023-05-08,the super charged (25% more coffee)  (iced),Sans Coffee,2,Over-prepared,34.0,68.0,5.0,May
2023-05-08,FFFF (large cheese ),Sans Coffee,2,Over-prepared,18.0,36.0,5.0,May
2023-05-08,BFF (Better French fries)medium  (sour cream),Mini Bites,2,Spoiled,16.0,32.0,5.0,May
2023-05-09,oreo overload Frappe ,Kôfē Frappé,2,Expired,37.0,74.0,5.0,May
2023-05-09, latte ,Coffee Based,1,Over-prepared,29.0,29.0,5.0,May
2023-05-09,Chicken fillet,Mini Bites,3,Expired,45.0,135.0,5.0,May
2023-05-10,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Expired,16.0,48.0,5.0,May
2023-05-10,Chiz melt  (bacon),Mini Bites,1,Spoiled,28.0,28.0,5.0,May
2023-05-10,FFFF (large bbq),Sans Coffee,1,Over-prepared,18.0,18.0,5.0,May
2023-05-11,Add_on (kimchi),Sans Coffee,1,Over-prepared,15.0,15.0,5.0,May
2023-05-11,dirty coffee shake ,Kôfē Frappé,1,Spoiled,38.0,38.0,5.0,May
2023-05-11,Add_on (cheese),Sans Coffee,3,Quality issue,12.0,36.0,5.0,May
2023-05-12,BFF (Better French fries) Large (sour cream),Mini Bites,1,Expired,28.0,28.0,5.0,May
2023-05-12,Brownies ,Sans Coffee,1,Spoiled,21.0,21.0,5.0,May
2023-05-12,Chicken fillet,Mini Bites,3,Over-prepared,45.0,135.0,5.0,May
2023-05-13,Chiz melt  (ham),Mini Bites,2,Expired,26.0,52.0,5.0,May
2023-05-13,white mocha (hot),Coffee Based,1,Expired,42.0,42.0,5.0,May
2023-05-13,FFFF (large sc),Sans Coffee,2,Over-prepared,18.0,36.0,5.0,May
2023-05-13,the Christmas drink (hot ),Signature Kôfē,1,Over-prepared,32.0,32.0,5.0,May
2023-05-13,the SM tea,Sans Coffee,2,Over-prepared,37.0,74.0,5.0,May
2023-05-14, latte ,Coffee Based,3,Spoiled,29.0,87.0,5.0,May
2023-05-14,dalgona ,Signature Kôfē,3,Expired,32.0,96.0,5.0,May
2023-05-14,Chiz melt  (bacon),Mini Bites,1,Spoiled,28.0,28.0,5.0,May
2023-05-14,BFF (Better French fries)medium  ( cheese ),Mini Bites,2,Expired,16.0,32.0,5.0,May
2023-05-14,mocha (hot),Coffee Based,2,Spoiled,31.0,62.0,5.0,May
2023-05-15,the Christmas drink (hot ),Signature Kôfē,1,Spoiled,32.0,32.0,5.0,May
2023-05-15,Add_on (kimchi),Sans Coffee,3,Over-prepared,15.0,45.0,5.0,May
2023-05-15,Chicken wings (extra rice ),Mini Bites,1,Over-prepared,4.0,4.0,5.0,May
2023-05-15,Add_on (seaweeds),Sans Coffee,3,Expired,8.0,24.0,5.0,May
2023-05-16,white mocha  (hot),Coffee Based,1,Expired,32.0,32.0,5.0,May
2023-05-16,Iced honey shaken espresso ,Signature Kôfē,1,Quality issue,36.0,36.0,5.0,May
2023-05-16,Chiz melt (bacon),Mini Bites,2,Over-prepared,30.0,60.0,5.0,May
2023-05-16,iced premium barako,Sans Coffee,1,Over-prepared,21.0,21.0,5.0,May
2023-05-17,the Christmas drink (hot ),Signature Kôfē,3,Quality issue,32.0,96.0,5.0,May
2023-05-17,Choco caramel decadence,Sans Coffee,3,Over-prepared,45.0,135.0,5.0,May
2023-05-17,Sinagtala lomi 20 pax,Mini Bites,2,Expired,360.0,720.0,5.0,May
2023-05-17,simple milk tea ,Sans Coffee,3,Spoiled,28.0,84.0,5.0,May
2023-05-18,Overload lomi (malabnaw),Mini Bites,4,Over-prepared,99.0,396.0,5.0,May
2023-05-18, latte ,Coffee Based,1,Over-prepared,29.0,29.0,5.0,May
2023-05-18,caramel macchiato  (iced),Coffee Based,2,Expired,35.0,70.0,5.0,May
2023-05-18,Chiz melt  (ham),Mini Bites,3,Expired,26.0,78.0,5.0,May
2023-05-19,Chicken fillet,Mini Bites,3,Spoiled,45.0,135.0,5.0,May
2023-05-19,Belgian waffle  (peanut butter ),Sans Coffee,1,Over-prepared,25.0,25.0,5.0,May
2023-05-19,Spanish latte (hot),Coffee Based,1,Spoiled,29.0,29.0,5.0,May
2023-05-19,americano (hot),Coffee Based,1,Over-prepared,26.0,26.0,5.0,May
2023-05-20,Add_on (egg),Sans Coffee,2,Over-prepared,10.0,20.0,5.0,May
2023-05-20,FFFF (large cheese ),Sans Coffee,1,Spoiled,18.0,18.0,5.0,May
2023-05-20,hot creamy barako,Sans Coffee,1,Spoiled,19.0,19.0,5.0,May
2023-05-20,FFFF (med sc),Sans Coffee,3,Quality issue,8.0,24.0,5.0,May
2023-05-20,Sinagtala lomi 20 pax,Mini Bites,1,Expired,360.0,360.0,5.0,May
2023-05-21,Cookies ,Sans Coffee,3,Over-prepared,18.0,54.0,5.0,May
2023-05-21,French fries Spicy barbecue  (large ),Mini Bites,3,Spoiled,30.0,90.0,5.0,May
2023-05-21,mango banana milk shake ,Kôfē Frappé,3,Over-prepared,35.0,105.0,5.0,May
2023-05-21,mocha (hot),Coffee Based,1,Over-prepared,31.0,31.0,5.0,May
2023-05-22,Strawberry Reverie ,Sans Coffee,1,Expired,39.0,39.0,5.0,May
2023-05-22,Chicken wings (half dozen),Mini Bites,2,Expired,82.0,164.0,5.0,May
2023-05-22,caramel macchiato (hot),Coffee Based,4,Over-prepared,42.0,168.0,5.0,May
2023-05-22,Brownies ,Sans Coffee,3,Expired,21.0,63.0,5.0,May
2023-05-23,Cookies ,Sans Coffee,3,Over-prepared,18.0,54.0,5.0,May
2023-05-23,BFF (Better French fries) Large (cheese ),Mini Bites,3,Over-prepared,28.0,84.0,5.0,May
2023-05-23,Add_on (ham),Sans Coffee,3,Over-prepared,15.0,45.0,5.0,May
2023-05-23,extra shot,Sans Coffee,1,Over-prepared,16.0,16.0,5.0,May
2023-05-24,Chicken wings (1 dozen),Mini Bites,2,Quality issue,165.0,330.0,5.0,May
2023-05-24,6 Chicken wings ,Mini Bites,2,Spoiled,82.0,164.0,5.0,May
2023-05-24,latte,Coffee Based,3,Over-prepared,42.0,126.0,5.0,May
2023-05-24,Product Name (regular ),Sans Coffee,2,Over-prepared,18.0,36.0,5.0,May
2023-05-25,Iced honey shaken espresso ,Signature Kôfē,2,Spoiled,36.0,72.0,5.0,May
2023-05-25,caramel macchiato  (iced),Coffee Based,3,Expired,35.0,105.0,5.0,May
2023-05-25,matcha espresso fusion  (iced),Signature Kôfē,1,Over-prepared,35.0,35.0,5.0,May
2023-05-26,caramel macchiato  (hot),Coffee Based,1,Expired,32.0,32.0,5.0,May
2023-05-26,BFF (Better French fries) Large (bbq),Mini Bites,1,Spoiled,28.0,28.0,5.0,May
2023-05-26,Ramen (regular),Mini Bites,3,Over-prepared,17.0,51.0,5.0,May
2023-05-27,the Christmas drink (hot ),Signature Kôfē,3,Spoiled,32.0,96.0,5.0,May
2023-05-27,street food sampler (medium),Sans Coffee,3,Expired,16.0,48.0,5.0,May
2023-05-27,Add_on (seaweeds),Sans Coffee,1,Over-prepared,8.0,8.0,5.0,May
2023-05-27,caramel macchiato (hot),Coffee Based,3,Expired,42.0,126.0,5.0,May
2023-05-27,triple caramel ,Kôfē Frappé,2,Spoiled,38.0,76.0,5.0,May
2023-05-28,BFF (Better French fries)medium  (large),Mini Bites,2,Quality issue,27.0,54.0,5.0,May
2023-05-28,street food sampler (large),Sans Coffee,2,Spoiled,28.0,56.0,5.0,May
2023-05-28,white mocha  (iced),Coffee Based,3,Expired,35.0,105.0,5.0,May
2023-05-28,matcha espresso fusion  (hot),Signature Kôfē,2,Over-prepared,32.0,64.0,5.0,May
2023-05-29,simple milk tea ,Sans Coffee,2,Expired,28.0,56.0,5.0,May
2023-05-29,BFF (Better French fries)medium  (bbq ),Mini Bites,3,Expired,16.0,48.0,5.0,May
2023-05-29,Chicken wings (3pcs),Mini Bites,4,Expired,45.0,180.0,5.0,May
2023-05-30,triple caramel,Kôfē Frappé,2,Over-prepared,48.0,96.0,5.0,May
2023-05-30,Chicken fillet,Mini Bites,2,Spoiled,45.0,90.0,5.0,May
2023-05-30,simple milk tea ,Sans Coffee,1,Over-prepared,28.0,28.0,5.0,May
2023-05-30,FFFF (large sc),Sans Coffee,2,Expired,18.0,36.0,5.0,May
2023-05-31,FFFF (large cheese ),Sans Coffee,1,Over-prepared,18.0,18.0,5.0,May
2023-05-31,simple milk tea ,Sans Coffee,2,Spoiled,28.0,56.0,5.0,May
2023-05-31,Chiz melt  (spam lite),Mini Bites,1,Expired,27.0,27.0,5.0,May
2023-06-01,Overload lomi (malabnaw),Mini Bites,1,Spoiled,99.0,99.0,6.0,June
2023-06-01,matcha espresso fusion  (hot),Signature Kôfē,2,Over-prepared,32.0,64.0,6.0,June
2023-06-01,Add_on (seaweeds),Sans Coffee,2,Over-prepared,8.0,16.0,6.0,June
2023-06-01,mocha (iced),Coffee Based,1,Spoiled,35.0,35.0,6.0,June
2023-06-02,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Quality issue,16.0,48.0,6.0,June
2023-06-02,Sinagtala lomi 20 pax,Mini Bites,2,Over-prepared,360.0,720.0,6.0,June
2023-06-02,Chiz melt  (spam lite),Mini Bites,2,Over-prepared,27.0,54.0,6.0,June
2023-06-03,hot citron tea,Sans Coffee,1,Over-prepared,22.0,22.0,6.0,June
2023-06-03,the super charged (25% more coffee)  (iced),Sans Coffee,1,Over-prepared,34.0,34.0,6.0,June
2023-06-03,BFF (Better French fries)medium  (large),Mini Bites,2,Quality issue,27.0,54.0,6.0,June
2023-06-03,matcha espresso fusion  (hot),Signature Kôfē,2,Over-prepared,32.0,64.0,6.0,June
2023-06-03,French fries plain (large),Mini Bites,1,Over-prepared,90.0,90.0,6.0,June
2023-06-04,Ramen (regular),Mini Bites,2,Spoiled,17.0,34.0,6.0,June
2023-06-04,latte,Coffee Based,4,Expired,42.0,168.0,6.0,June
2023-06-04,extra shot,Sans Coffee,2,Quality issue,16.0,32.0,6.0,June
2023-06-04,street food sampler (large),Sans Coffee,2,Over-prepared,28.0,56.0,6.0,June
2023-06-04,dirty coffee shake ,Kôfē Frappé,3,Quality issue,38.0,114.0,6.0,June
2023-06-05,Sinagtala lomi 20 pax,Mini Bites,2,Over-prepared,360.0,720.0,6.0,June
2023-06-05,Overload lomi (malapot),Mini Bites,2,Spoiled,99.0,198.0,6.0,June
2023-06-05,white mocha  (hot),Coffee Based,3,Spoiled,32.0,96.0,6.0,June
2023-06-06,Chiz melt  (bacon),Mini Bites,1,Over-prepared,28.0,28.0,6.0,June
2023-06-06,Product Name (special b),Sans Coffee,2,Quality issue,46.0,92.0,6.0,June
2023-06-06,the super charged (25% more coffee)  (iced),Sans Coffee,2,Over-prepared,34.0,68.0,6.0,June
2023-06-06,sparkling berry,Sans Coffee,3,Quality issue,31.0,93.0,6.0,June
2023-06-07,white mocha  (iced),Coffee Based,3,Spoiled,35.0,105.0,6.0,June
2023-06-07,BFF (Better French fries) Large (bbq),Mini Bites,1,Expired,28.0,28.0,6.0,June
2023-06-07,Chiz melt  (ham),Mini Bites,2,Quality issue,26.0,52.0,6.0,June
2023-06-07,FFFF (med sc),Sans Coffee,1,Expired,8.0,8.0,6.0,June
2023-06-08, latte ,Coffee Based,2,Over-prepared,29.0,58.0,6.0,June
2023-06-08,the super charged (25% more coffee)  (hot),Sans Coffee,1,Over-prepared,31.0,31.0,6.0,June
2023-06-08,BFF (Better French fries) Large (sour cream),Mini Bites,1,Quality issue,28.0,28.0,6.0,June
2023-06-09,BFF (Better French fries)medium  (bbq ),Mini Bites,2,Over-prepared,16.0,32.0,6.0,June
2023-06-09,super mocha ,Kôfē Frappé,1,Expired,38.0,38.0,6.0,June
2023-06-09,Whipped Americano,Signature Kôfē,4,Over-prepared,36.0,144.0,6.0,June
2023-06-10,Chicken wings (half dozen),Mini Bites,2,Over-prepared,82.0,164.0,6.0,June
2023-06-10,Add_on (ham),Sans Coffee,2,Over-prepared,15.0,30.0,6.0,June
2023-06-10,Spanish latte (iced),Coffee Based,1,Over-prepared,32.0,32.0,6.0,June
2023-06-10,Overload lomi (malabnaw),Mini Bites,3,Expired,99.0,297.0,6.0,June
2023-06-11,Chicken fillet,Mini Bites,3,Spoiled,45.0,135.0,6.0,June
2023-06-11,Spanish latte (iced),Coffee Based,1,Expired,32.0,32.0,6.0,June
2023-06-11,BFF (Better French fries)medium  (bbq ),Mini Bites,1,Over-prepared,16.0,16.0,6.0,June
2023-06-11,FFFF (plain with catsup medium),Sans Coffee,3,Expired,8.0,24.0,6.0,June
2023-06-12,BFF (Better French fries)medium  (medium ),Mini Bites,2,Quality issue,15.0,30.0,6.0,June
2023-06-12,iced creamy barako,Sans Coffee,2,Over-prepared,24.0,48.0,6.0,June
2023-06-12,caramel macchiato (hot),Coffee Based,4,Over-prepared,42.0,168.0,6.0,June
2023-06-13,Iced honey shaken espresso ,Signature Kôfē,2,Spoiled,36.0,72.0,6.0,June
2023-06-13,Add_on (kimchi),Sans Coffee,3,Over-prepared,15.0,45.0,6.0,June
2023-06-13,strawberry latte,Sans Coffee,2,Over-prepared,36.0,72.0,6.0,June
2023-06-13,Product Name (regular ),Sans Coffee,1,Over-prepared,18.0,18.0,6.0,June
2023-06-14,triple caramel,Kôfē Frappé,1,Over-prepared,48.0,48.0,6.0,June
2023-06-14,Strawberry Reverie ,Sans Coffee,3,Over-prepared,39.0,117.0,6.0,June
2023-06-14,iced premium barako,Sans Coffee,3,Over-prepared,21.0,63.0,6.0,June
2023-06-15,Choco caramel decadence,Sans Coffee,2,Expired,45.0,90.0,6.0,June
2023-06-15,dirty coffee shake ,Kôfē Frappé,2,Expired,38.0,76.0,6.0,June
2023-06-15,americano (iced),Coffee Based,2,Expired,28.0,56.0,6.0,June
2023-06-16,sparkling berry,Sans Coffee,3,Spoiled,31.0,93.0,6.0,June
2023-06-16,the super charged (25% more coffee)  (hot),Sans Coffee,1,Over-prepared,31.0,31.0,6.0,June
2023-06-16,street food sampler (medium),Sans Coffee,2,Over-prepared,16.0,32.0,6.0,June
2023-06-16,kofetala special blend ,Sans Coffee,3,Over-prepared,34.0,102.0,6.0,June
2023-06-17,drip coffee (8 bags/pouch) (barako),Sans Coffee,1,Quality issue,37.0,37.0,6.0,June
2023-06-17, latte ,Coffee Based,1,Spoiled,29.0,29.0,6.0,June
2023-06-17,Cookies ,Sans Coffee,1,Quality issue,18.0,18.0,6.0,June
2023-06-17,Chiz melt  (bacon),Mini Bites,3,Over-prepared,28.0,84.0,6.0,June
2023-06-18,Chicken fillet,Mini Bites,3,Expired,45.0,135.0,6.0,June
2023-06-18,BFF (Better French fries)medium  (medium ),Mini Bites,4,Quality issue,15.0,60.0,6.0,June
2023-06-18,Add_on (kimchi),Sans Coffee,1,Over-prepared,15.0,15.0,6.0,June
2023-06-18,caramel macchiato (iced),Coffee Based,4,Over-prepared,45.0,180.0,6.0,June
2023-06-19,matcha espresso fusion  (iced),Signature Kôfē,2,Over-prepared,35.0,70.0,6.0,June
2023-06-19,Chicken fillet,Mini Bites,2,Quality issue,45.0,90.0,6.0,June
2023-06-19,Brownies ,Sans Coffee,3,Expired,21.0,63.0,6.0,June
2023-06-20,americano (iced),Coffee Based,3,Over-prepared,28.0,84.0,6.0,June
2023-06-20,white mocha  (hot),Coffee Based,2,Spoiled,32.0,64.0,6.0,June
2023-06-20,hot creamy barako,Sans Coffee,1,Over-prepared,19.0,19.0,6.0,June
2023-06-20,simple milk tea ,Sans Coffee,2,Spoiled,28.0,56.0,6.0,June
2023-06-21,Product Name (regular ),Sans Coffee,1,Spoiled,18.0,18.0,6.0,June
2023-06-21,mocha (hot),Coffee Based,1,Spoiled,31.0,31.0,6.0,June
2023-06-21,FFFF (large bbq),Sans Coffee,1,Spoiled,18.0,18.0,6.0,June
2023-06-21,brownie,Sans Coffee,1,Expired,21.0,21.0,6.0,June
2023-06-22,BFF (Better French fries) Large (bbq),Mini Bites,2,Over-prepared,28.0,56.0,6.0,June
2023-06-22,Chiz melt  (bacon),Mini Bites,1,Spoiled,28.0,28.0,6.0,June
2023-06-22,Overload lomi (malapot),Mini Bites,3,Over-prepared,99.0,297.0,6.0,June
2023-06-23,latte,Coffee Based,4,Quality issue,42.0,168.0,6.0,June
2023-06-23,BFF (Better French fries) Large (cheese ),Mini Bites,3,Expired,28.0,84.0,6.0,June
2023-06-23,Choco caramel decadence,Sans Coffee,3,Spoiled,45.0,135.0,6.0,June
2023-06-23,brownie,Sans Coffee,2,Over-prepared,21.0,42.0,6.0,June
2023-06-24,French fries Spicy barbecue  (medium ),Mini Bites,1,Over-prepared,18.0,18.0,6.0,June
2023-06-24,French fries plain (large),Mini Bites,2,Over-prepared,90.0,180.0,6.0,June
2023-06-24,white mocha  (hot),Coffee Based,2,Spoiled,32.0,64.0,6.0,June
2023-06-24,hot cocoa latte ,Sans Coffee,1,Quality issue,32.0,32.0,6.0,June
2023-06-25,sparkling berry,Sans Coffee,1,Spoiled,31.0,31.0,6.0,June
2023-06-25,BFF (Better French fries) Large (cheese ),Mini Bites,1,Over-prepared,28.0,28.0,6.0,June
2023-06-25,French fries Spicy barbecue  (large ),Mini Bites,1,Over-prepared,30.0,30.0,6.0,June
2023-06-25,Chicken wings (1 dozen),Mini Bites,1,Over-prepared,165.0,165.0,6.0,June
2023-06-25,Chicken wings (half dozen),Mini Bites,3,Spoiled,82.0,246.0,6.0,June
2023-06-26,Iced honey shaken espresso ,Signature Kôfē,2,Spoiled,36.0,72.0,6.0,June
2023-06-26,simple milk tea ,Sans Coffee,1,Expired,28.0,28.0,6.0,June
2023-06-26,Chiz melt  (ham),Mini Bites,3,Spoiled,26.0,78.0,6.0,June
2023-06-26,BFF (Better French fries) Large (cheese ),Mini Bites,1,Over-prepared,28.0,28.0,6.0,June
2023-06-27,Cold brew with foamy vanilla ,Sans Coffee,2,Spoiled,31.0,62.0,6.0,June
2023-06-27,Coffee Syphon (arabica),Sans Coffee,1,Quality issue,30.0,30.0,6.0,June
2023-06-27,street food sampler (large),Sans Coffee,2,Over-prepared,28.0,56.0,6.0,June
2023-06-28,mango banana milk shake ,Kôfē Frappé,3,Expired,35.0,105.0,6.0,June
2023-06-28,BFF (Better French fries) Large (sour cream),Mini Bites,3,Over-prepared,28.0,84.0,6.0,June
2023-06-28, latte ,Coffee Based,2,Expired,29.0,58.0,6.0,June
2023-06-29,white mocha  (iced),Coffee Based,1,Over-prepared,35.0,35.0,6.0,June
2023-06-29,sparkling berry,Sans Coffee,3,Over-prepared,31.0,93.0,6.0,June
2023-06-29,Spanish latte (hot),Coffee Based,3,Expired,29.0,87.0,6.0,June
2023-06-30,white mocha (iced),Coffee Based,2,Over-prepared,45.0,90.0,6.0,June
2023-06-30,Chicken fillet,Mini Bites,2,Expired,45.0,90.0,6.0,June
