date,day_of_week,item,item_name,category,quantity,price,total,cost,is_weekend,hour,month,month_name,week,is_peak_hour
2023-02-10 18:00:04,Friday,street food sampler (medium),street food sampler (medium),Sans Coffee,1,50.0,50.0,15.0,False,18,2,February,6,False
2023-02-10 18:00:04,Friday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,18,2,February,6,False
2023-02-11 16:17:05,Saturday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,2,February,6,True
2023-02-11 16:17:05,Saturday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,2,February,6,True
2023-02-11 16:17:05,Saturday,simple milk tea ,simple milk tea ,Sans Coffee,2,89.0,178.0,26.7,True,16,2,February,6,True
2023-02-11 16:20:52,Saturday,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,2,February,6,True
2023-02-11 16:20:52,Saturday,mocha (hot),mocha (hot),Coffee Based,1,99.0,99.0,29.7,True,16,2,February,6,True
2023-02-11 16:20:52,Saturday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,2,February,6,True
2023-02-11 16:26:01,Saturday,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,2,February,6,True
2023-02-11 17:03:28,Saturday,white mocha  (hot),white mocha  (hot),Coffee Based,1,99.0,99.0,29.7,True,17,2,February,6,False
2023-02-11 17:03:28,Saturday,extra shot,extra shot,Sans Coffee,1,49.0,49.0,14.7,True,17,2,February,6,False
2023-02-11 17:03:28,Saturday,BFF (Better French fries)medium  (sour cream),BFF (Better French fries)medium  (sour cream),Mini Bites,1,50.0,50.0,15.0,True,17,2,February,6,False
2023-02-11 17:03:28,Saturday,BFF (Better French fries)medium  ( cheese ),BFF (Better French fries)medium  ( cheese ),Mini Bites,1,50.0,50.0,15.0,True,17,2,February,6,False
2023-02-11 17:03:28,Saturday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,17,2,February,6,False
2023-02-11 17:15:13,Saturday,white mocha  (iced),white mocha  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,17,2,February,6,False
2023-02-11 17:35:37,Saturday,super mocha ,super mocha ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,True,17,2,February,6,False
2023-02-11 17:35:37,Saturday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,17,2,February,6,False
2023-02-11 18:03:00,Saturday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,90.0,90.0,27.0,True,18,2,February,6,False
2023-02-11 18:03:00,Saturday,Product Name (special b),Product Name (special b),Sans Coffee,1,150.0,150.0,45.0,True,18,2,February,6,False
2023-02-11 18:03:00,Saturday,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,65.0,65.0,19.5,True,18,2,February,6,False
2023-02-11 18:03:00,Saturday,americano (hot),americano (hot),Coffee Based,2,79.0,158.0,23.7,True,18,2,February,6,False
2023-02-11 18:02:06,Saturday,americano (hot),americano (hot),Coffee Based,5,79.0,395.0,23.7,True,18,2,February,6,False
2023-02-11 18:07:21,Saturday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,True,18,2,February,6,False
2023-02-11 18:07:21,Saturday,white mocha  (hot),white mocha  (hot),Coffee Based,1,99.0,99.0,29.7,True,18,2,February,6,False
2023-02-11 19:25:32,Saturday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,4,109.0,436.0,32.699999999999996,True,19,2,February,6,False
2023-02-11 19:25:32,Saturday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,3,90.0,270.0,27.0,True,19,2,February,6,False
2023-02-11 19:25:32,Saturday,street food sampler (medium),street food sampler (medium),Sans Coffee,1,50.0,50.0,15.0,True,19,2,February,6,False
2023-02-11 19:25:32,Saturday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,True,19,2,February,6,False
2023-02-11 20:37:40,Saturday,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,True,20,2,February,6,False
2023-02-11 20:37:40,Saturday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,True,20,2,February,6,False
2023-02-11 20:37:40,Saturday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,99.0,99.0,29.7,True,20,2,February,6,False
2023-02-11 21:05:10,Saturday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,99.0,99.0,29.7,True,21,2,February,6,False
2023-02-11 21:05:10,Saturday,Brownies ,Brownies ,Sans Coffee,1,69.0,69.0,20.7,True,21,2,February,6,False
2023-02-11 21:05:10,Saturday,Product Name (special b),Product Name (special b),Sans Coffee,2,150.0,300.0,45.0,True,21,2,February,6,False
2023-02-12 15:49:06,Sunday,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,15,2,February,6,True
2023-02-12 15:49:06,Sunday,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,109.0,109.0,32.699999999999996,True,15,2,February,6,True
2023-02-12 16:18:58,Sunday,Brownies ,Brownies ,Sans Coffee,2,69.0,138.0,20.7,True,16,2,February,6,True
2023-02-12 17:33:00,Sunday,Brownies ,Brownies ,Sans Coffee,1,69.0,69.0,20.7,True,17,2,February,6,False
2023-02-12 17:33:00,Sunday,Chiz melt  (ham),Chiz melt  (ham),Mini Bites,1,85.0,85.0,25.5,True,17,2,February,6,False
2023-02-12 17:33:00,Sunday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,True,17,2,February,6,False
2023-02-12 17:33:00,Sunday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,99.0,99.0,29.7,True,17,2,February,6,False
2023-02-12 17:58:14,Sunday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,90.0,90.0,27.0,True,17,2,February,6,False
2023-02-12 17:58:14,Sunday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,17,2,February,6,False
2023-02-12 17:58:14,Sunday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,17,2,February,6,False
2023-02-12 17:59:22,Sunday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,17,2,February,6,False
2023-02-12 18:17:13,Sunday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,109.0,109.0,32.699999999999996,True,18,2,February,6,False
2023-02-12 18:17:13,Sunday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.699999999999996,True,18,2,February,6,False
2023-02-12 19:02:57,Sunday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,19,2,February,6,False
2023-02-12 19:02:57,Sunday,Chiz melt  (spam lite),Chiz melt  (spam lite),Mini Bites,1,85.0,85.0,25.5,True,19,2,February,6,False
2023-02-12 19:37:02,Sunday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.699999999999996,True,19,2,February,6,False
2023-02-12 19:37:02,Sunday,simple milk tea ,simple milk tea ,Sans Coffee,1,89.0,89.0,26.7,True,19,2,February,6,False
2023-02-12 19:37:02,Sunday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,True,19,2,February,6,False
2023-02-13 15:00:04,Monday,dalgona ,dalgona ,Signature Kôfē,1,99.0,99.0,29.7,False,15,2,February,7,True
2023-02-13 15:00:04,Monday,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,15,2,February,7,True
2023-02-13 15:00:04,Monday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,90.0,90.0,27.0,False,15,2,February,7,True
2023-02-13 15:24:31,Monday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,15,2,February,7,True
2023-02-13 15:24:31,Monday,super mocha ,super mocha ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,15,2,February,7,True
2023-02-13 15:24:31,Monday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,15,2,February,7,True
2023-02-13 15:24:31,Monday,triple caramel ,triple caramel ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,15,2,February,7,True
2023-02-13 15:24:31,Monday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,85.0,85.0,25.5,False,15,2,February,7,True
2023-02-13 15:24:31,Monday,Belgian waffle  (peanut butter ),Belgian waffle  (peanut butter ),Sans Coffee,1,80.0,80.0,24.0,False,15,2,February,7,True
2023-02-13 19:23:14,Monday,triple caramel ,triple caramel ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,19,2,February,7,False
2023-02-13 19:23:14,Monday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,19,2,February,7,False
2023-02-13 20:41:29,Monday,Product Name (special a),Product Name (special a),Sans Coffee,2,130.0,260.0,39.0,False,20,2,February,7,False
2023-02-13 20:41:29,Monday,BFF (Better French fries)medium  (bbq ),BFF (Better French fries)medium  (bbq ),Mini Bites,1,50.0,50.0,15.0,False,20,2,February,7,False
2023-02-13 20:41:29,Monday,French fries Spicy barbecue  (medium ),French fries Spicy barbecue  (medium ),Mini Bites,1,50.0,50.0,15.0,False,20,2,February,7,False
2023-02-14 15:39:56,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,15,2,February,7,True
2023-02-14 15:39:56,Tuesday,mocha (iced),mocha (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,15,2,February,7,True
2023-02-14 15:39:56,Tuesday,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,False,15,2,February,7,True
2023-02-14 15:39:56,Tuesday,Brownies ,Brownies ,Sans Coffee,1,69.0,69.0,20.7,False,15,2,February,7,True
2023-02-14 17:24:49,Tuesday,Product Name (regular ),Product Name (regular ),Sans Coffee,2,110.0,220.0,18.0,False,17,2,February,7,False
2023-02-14 17:29:06,Tuesday,sparkling berry,sparkling berry,Sans Coffee,1,99.0,99.0,29.7,False,17,2,February,7,False
2023-02-14 17:29:06,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-14 17:29:06,Tuesday,Chiz melt  (ham),Chiz melt  (ham),Mini Bites,1,85.0,85.0,25.5,False,17,2,February,7,False
2023-02-14 17:29:06,Tuesday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,85.0,85.0,25.5,False,17,2,February,7,False
2023-02-14 18:10:52,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,90.0,90.0,27.0,False,18,2,February,7,False
2023-02-14 18:10:52,Tuesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,18,2,February,7,False
2023-02-14 18:10:52,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,2,February,7,False
2023-02-14 18:05:11,Tuesday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,False,18,2,February,7,False
2023-02-14 18:05:11,Tuesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,18,2,February,7,False
2023-02-14 18:05:11,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,18,2,February,7,False
2023-02-14 18:56:12,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,18,2,February,7,False
2023-02-14 18:56:12,Tuesday,dalgona ,dalgona ,Signature Kôfē,1,99.0,99.0,29.7,False,18,2,February,7,False
2023-02-14 20:42:23,Tuesday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,False,20,2,February,7,False
2023-02-14 20:42:23,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,20,2,February,7,False
2023-02-14 20:42:23,Tuesday,Belgian waffle  (mango caramel ),Belgian waffle  (mango caramel ),Sans Coffee,1,85.0,85.0,25.5,False,20,2,February,7,False
2023-02-14 21:59:39,Tuesday,white mocha  (hot),white mocha  (hot),Coffee Based,1,99.0,99.0,29.7,False,21,2,February,7,False
2023-02-14 21:59:39,Tuesday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,99.0,99.0,29.7,False,21,2,February,7,False
2023-02-14 21:00:17,Tuesday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,99.0,99.0,29.7,False,21,2,February,7,False
2023-02-14 20:41:43,Tuesday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-15 16:51:05,Wednesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,16,2,February,7,True
2023-02-15 16:51:05,Wednesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,16,2,February,7,True
2023-02-15 20:40:28,Wednesday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-15 20:40:28,Wednesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,20,2,February,7,False
2023-02-15 20:40:28,Wednesday,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,False,20,2,February,7,False
2023-02-15 20:42:37,Wednesday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-15 20:42:37,Wednesday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-15 20:42:37,Wednesday,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,False,20,2,February,7,False
2023-02-15 20:42:37,Wednesday,Chiz melt  (ham),Chiz melt  (ham),Mini Bites,1,85.0,85.0,25.5,False,20,2,February,7,False
2023-02-15 20:42:37,Wednesday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,85.0,85.0,25.5,False,20,2,February,7,False
2023-02-15 20:43:35,Wednesday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,False,20,2,February,7,False
2023-02-15 20:43:35,Wednesday,mocha (hot),mocha (hot),Coffee Based,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-15 20:43:35,Wednesday,street food sampler (medium),street food sampler (medium),Sans Coffee,1,50.0,50.0,15.0,False,20,2,February,7,False
2023-02-16 15:19:36,Thursday,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,False,15,2,February,7,True
2023-02-16 15:19:36,Thursday,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,89.0,89.0,26.7,False,15,2,February,7,True
2023-02-16 15:19:36,Thursday,mocha (hot),mocha (hot),Coffee Based,1,99.0,99.0,29.7,False,15,2,February,7,True
2023-02-16 15:19:36,Thursday, latte , latte ,Coffee Based,1,89.0,89.0,26.7,False,15,2,February,7,True
2023-02-16 15:19:36,Thursday,Brownies ,Brownies ,Sans Coffee,2,69.0,138.0,20.7,False,15,2,February,7,True
2023-02-16 15:19:36,Thursday,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,False,15,2,February,7,True
2023-02-16 17:17:48,Thursday,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-16 17:17:48,Thursday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,2,109.0,218.0,32.699999999999996,False,17,2,February,7,False
2023-02-16 17:17:48,Thursday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-16 17:17:48,Thursday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,17,2,February,7,False
2023-02-16 17:09:40,Thursday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,99.0,99.0,29.7,False,17,2,February,7,False
2023-02-16 17:09:40,Thursday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,3,109.0,327.0,32.699999999999996,False,17,2,February,7,False
2023-02-16 17:09:40,Thursday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,17,2,February,7,False
2023-02-16 17:11:05,Thursday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-16 17:11:05,Thursday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-16 19:56:03,Thursday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,3,119.0,357.0,35.699999999999996,False,19,2,February,7,False
2023-02-16 19:56:03,Thursday,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,19,2,February,7,False
2023-02-16 19:56:03,Thursday,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,False,19,2,February,7,False
2023-02-16 19:56:03,Thursday,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,65.0,65.0,19.5,False,19,2,February,7,False
2023-02-16 19:58:53,Thursday,Product Name (regular ),Product Name (regular ),Sans Coffee,2,110.0,220.0,18.0,False,19,2,February,7,False
2023-02-16 20:25:43,Thursday,sparkling berry,sparkling berry,Sans Coffee,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-16 20:25:43,Thursday,white mocha  (hot),white mocha  (hot),Coffee Based,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-16 20:25:43,Thursday,mocha (hot),mocha (hot),Coffee Based,1,99.0,99.0,29.7,False,20,2,February,7,False
2023-02-17 17:11:30,Friday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-17 17:11:30,Friday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.699999999999996,False,17,2,February,7,False
2023-02-17 16:41:24,Friday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.699999999999996,False,16,2,February,7,True
2023-02-17 17:11:14,Friday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,17,2,February,7,False
2023-02-17 17:29:56,Friday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,99.0,99.0,29.7,False,17,2,February,7,False
2023-02-17 17:29:56,Friday,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,False,17,2,February,7,False
2023-02-17 18:24:24,Friday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,18,2,February,7,False
2023-02-17 18:24:24,Friday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,2,February,7,False
2023-02-17 18:24:24,Friday,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,109.0,109.0,32.699999999999996,False,18,2,February,7,False
2023-02-17 18:32:09,Friday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,99.0,99.0,29.7,False,18,2,February,7,False
2023-02-17 18:32:09,Friday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,2,February,7,False
2023-02-17 18:32:09,Friday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,90.0,90.0,27.0,False,18,2,February,7,False
