date,day_of_week,item,item_name,category,quantity,price,total,cost,is_weekend,hour,month,month_name,week,is_peak_hour,day_name,quarter,week_number,date_only,is_dry_season,gross_profit,profit_margin,revenue,total_cost,transaction_profit,waste_rate,estimated_waste_qty,estimated_waste_cost,is_high_waste_item,daily_qty,rolling_7d_avg,rolling_30d_avg,lag_1d,demand_trend,spoilage_risk_num,spoilage_risk_label,menu_performance,menu_performance_num,item_encoded,cat_Coffee Based,cat_Kôfē Frappé,cat_Mini Bites,cat_Sans Coffee,cat_Signature Kôfē
2023-02-04 18:43:35,5,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,90.0,90.0,27.0,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,63.0,0.7,90.0,27.0,63.0,0.15,0.15,4.05,1,1,1.527,1.5279,1.5753,0.0,1,Medium Risk,Keep,2,45,0,0,1,0,0
2023-02-04 18:43:35,5,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,63.0,0.7,90.0,27.0,63.0,0.07,0.07,1.89,0,1,2.0,2.0,2.0,0.0,0,Low Risk,Improve,1,32,0,0,0,1,0
2023-02-04 18:55:31,5,triple caramel ,triple caramel ,Kôfē Frappé,1,119.0,119.0,35.7,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,35,0,1,0,0,0
2023-02-04 18:55:31,5,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,119.0,119.0,35.7,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,1.3778,1.391,1.3679,-0.0098,1,Medium Risk,Improve,1,46,0,1,0,0,0
2023-02-04 18:55:31,5,super mocha ,super mocha ,Kôfē Frappé,1,119.0,119.0,35.7,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.296,1.281,1.36,0.0127,0,Low Risk,Keep,2,47,0,1,0,0,0
2023-02-04 18:55:31,5,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,90.0,90.0,27.0,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,63.0,0.7,90.0,27.0,63.0,0.15,0.15,4.05,1,1,1.0,1.0,1.0,0.0,1,Medium Risk,Keep,2,31,0,0,1,0,0
2023-02-04 18:55:31,5,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,85.0,85.0,25.5,1,18,2,February,5,0,Saturday,1,5,2023-02-04,1,59.5,0.7,85.0,25.5,59.5,0.07,0.07,1.78,0,1,1.3342,1.3297,1.332,0.0019,0,Low Risk,Keep,2,48,0,0,0,1,0
2023-02-04 20:11:01,5,mocha (iced),mocha (iced),Coffee Based,1,109.0,109.0,32.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,2,2.0,2.0,2.0,0.0,0,Low Risk,Keep,2,3,1,0,0,0,0
2023-02-04 20:11:01,5,white mocha  (iced),white mocha  (iced),Coffee Based,2,109.0,218.0,32.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,76.3,0.7,218.0,65.4,152.6,0.05,0.1,3.27,0,2,2.0,2.0,2.0,0.0,0,Low Risk,Keep,2,30,1,0,0,0,0
2023-02-04 20:28:55,5,hot citron tea,hot citron tea,Sans Coffee,3,69.0,207.0,20.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,48.3,0.7,207.0,62.099999999999994,144.9,0.07,0.21,4.35,0,3,1.4648,1.5611,1.3951,-0.0665,1,Medium Risk,Improve,1,22,0,0,0,1,0
2023-02-04 20:29:21,5,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,119.0,119.0,35.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,1.3778,1.391,1.3679,-0.0098,1,Medium Risk,Improve,1,46,0,1,0,0,0
2023-02-04 20:30:03,5,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,99.0,99.0,29.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,6,1,0,0,0,0
2023-02-04 20:30:03,5,blended cappuccino ,blended cappuccino ,Kôfē Frappé,1,109.0,109.0,32.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,76.3,0.7,109.0,32.7,76.3,0.08,0.08,2.62,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,26,0,1,0,0,0
2023-02-04 20:30:03,5,dalgona ,dalgona ,Signature Kôfē,1,99.0,99.0,29.7,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,69.3,0.7,99.0,29.7,69.3,0.06,0.06,1.78,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,39,0,0,0,0,1
2023-02-04 20:30:17,5,Product Name (regular ),Product Name (regular ),Sans Coffee,1,110.0,110.0,18.0,1,20,2,February,5,0,Saturday,1,5,2023-02-04,1,92.0,0.8364,110.0,18.0,92.0,0.07,0.07,1.26,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,40,0,0,0,1,0
2023-02-05 15:34:07,6,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,89.0,89.0,26.7,1,15,2,February,5,1,Sunday,1,5,2023-02-05,1,62.3,0.7,89.0,26.7,62.3,0.05,0.05,1.34,0,2,1.3759,1.4195,1.4034,-0.0289,1,Medium Risk,Keep,2,49,1,0,0,0,0
2023-02-05 15:34:07,6,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,109.0,109.0,32.7,1,15,2,February,5,1,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.08,0.08,2.62,0,4,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,36,0,1,0,0,0
2023-02-05 14:04:21,6,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,89.0,89.0,26.7,1,14,2,February,5,0,Sunday,1,5,2023-02-05,1,62.3,0.7,89.0,26.7,62.3,0.05,0.05,1.34,0,2,1.3759,1.4195,1.4034,-0.0289,1,Medium Risk,Keep,2,49,1,0,0,0,0
2023-02-05 14:04:21,6,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,109.0,109.0,32.7,1,14,2,February,5,0,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.08,0.08,2.62,0,4,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,36,0,1,0,0,0
2023-02-05 16:02:32,6,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,2,109.0,218.0,32.7,1,16,2,February,5,1,Sunday,1,5,2023-02-05,1,76.3,0.7,218.0,65.4,152.6,0.08,0.16,5.23,0,4,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,36,0,1,0,0,0
2023-02-05 16:02:32,6,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.7,1,16,2,February,5,1,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.6088,1.5827,1.6221,0.0135,0,Low Risk,Keep,2,4,0,0,0,1,0
2023-02-05 16:04:31,6,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.7,1,16,2,February,5,1,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,5,3.67,3.67,3.0,0.0,0,Low Risk,Keep,2,24,1,0,0,0,0
2023-02-05 16:04:31,6,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,1,16,2,February,5,1,Sunday,1,5,2023-02-05,1,41.3,0.7,59.0,17.7,41.3,0.07,0.07,1.24,0,4,1.5771,1.6236,1.6009,-0.0299,1,Medium Risk,Keep,2,50,0,0,0,1,0
2023-02-05 16:34:02,6,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.7,1,16,2,February,5,1,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,5,3.67,3.67,3.0,0.0,0,Low Risk,Keep,2,24,1,0,0,0,0
2023-02-05 20:48:51,6,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,119.0,119.0,35.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,2.0,2.0,2.0,0.0,0,Low Risk,Improve,1,46,0,1,0,0,0
2023-02-05 16:46:46,6,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,2,109.0,218.0,32.7,1,16,2,February,5,1,Sunday,1,5,2023-02-05,1,76.3,0.7,218.0,65.4,152.6,0.05,0.1,3.27,0,5,3.67,3.67,3.0,0.0,0,Low Risk,Keep,2,24,1,0,0,0,0
2023-02-05 20:51:51,6,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,99.0,99.0,29.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,69.3,0.7,99.0,29.7,69.3,0.07,0.07,2.08,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,43,0,0,0,1,0
2023-02-05 20:51:51,6,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,55.3,0.7,79.0,23.7,55.3,0.05,0.05,1.18,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,23,1,0,0,0,0
2023-02-05 20:51:51,6,drip coffee (8 bags/pouch) (barako),drip coffee (8 bags/pouch) (barako),Sans Coffee,3,120.0,360.0,36.0,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,84.0,0.7,360.0,108.0,252.0,0.07,0.21,7.56,0,3,3.3087,3.5867,3.0333,-0.1122,1,Medium Risk,Improve,1,51,0,0,0,1,0
2023-02-05 20:51:51,6,Cookies ,Cookies ,Sans Coffee,3,59.0,177.0,17.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,41.3,0.7,177.0,53.099999999999994,123.9,0.07,0.21,3.72,0,4,1.5771,1.6236,1.6009,-0.0299,1,Medium Risk,Keep,2,50,0,0,0,1,0
2023-02-05 17:19:27,6,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,1,17,2,February,5,0,Sunday,1,5,2023-02-05,1,55.3,0.7,79.0,23.7,55.3,0.05,0.05,1.18,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,23,1,0,0,0,0
2023-02-05 17:19:27,6,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.7,1,17,2,February,5,0,Sunday,1,5,2023-02-05,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,2.0,2.0,2.0,0.0,0,Low Risk,Keep,2,27,0,1,0,0,0
2023-02-05 17:19:27,6,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,1,17,2,February,5,0,Sunday,1,5,2023-02-05,1,63.0,0.7,90.0,27.0,63.0,0.07,0.07,1.89,0,2,1.5,1.5,1.0,0.0,0,Low Risk,Improve,1,32,0,0,0,1,0
2023-02-05 17:19:27,6,Chiz melt  (spam lite),Chiz melt  (spam lite),Mini Bites,1,85.0,85.0,25.5,1,17,2,February,5,0,Sunday,1,5,2023-02-05,1,59.5,0.7,85.0,25.5,59.5,0.15,0.15,3.82,1,1,2.0,2.0,2.0,0.0,1,Medium Risk,Keep,2,37,0,0,1,0,0
2023-02-05 17:53:47,6,triple caramel ,triple caramel ,Kôfē Frappé,1,119.0,119.0,35.7,1,17,2,February,5,0,Sunday,1,5,2023-02-05,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,35,0,1,0,0,0
2023-02-05 17:53:47,6,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,119.0,119.0,35.7,1,17,2,February,5,0,Sunday,1,5,2023-02-05,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,2.0,2.0,2.0,0.0,0,Low Risk,Improve,1,46,0,1,0,0,0
2023-02-05 18:20:15,6,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,99.0,99.0,29.7,1,18,2,February,5,0,Sunday,1,5,2023-02-05,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,28,1,0,0,0,0
2023-02-05 18:20:15,6,kofetala special blend ,kofetala special blend ,Sans Coffee,1,109.0,109.0,32.7,1,18,2,February,5,0,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,25,0,0,0,1,0
2023-02-05 18:20:15,6,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,1,18,2,February,5,0,Sunday,1,5,2023-02-05,1,63.0,0.7,90.0,27.0,63.0,0.07,0.07,1.89,0,2,1.5,1.5,1.0,0.0,0,Low Risk,Improve,1,32,0,0,0,1,0
2023-02-05 20:39:57,6,simple milk tea ,simple milk tea ,Sans Coffee,1,89.0,89.0,26.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,62.3,0.7,89.0,26.7,62.3,0.07,0.07,1.87,0,1,1.5026,1.4953,1.5528,0.0038,0,Low Risk,Keep,2,52,0,0,0,1,0
2023-02-05 20:39:57,6,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,5,3.67,3.67,3.0,0.0,0,Low Risk,Keep,2,24,1,0,0,0,0
2023-02-05 20:39:57,6,Product Name (regular ),Product Name (regular ),Sans Coffee,1,110.0,110.0,18.0,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,92.0,0.8364,110.0,18.0,92.0,0.07,0.07,1.26,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,40,0,0,0,1,0
2023-02-05 20:48:35,6,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,10,0,0,0,1,0
2023-02-05 20:48:35,6,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,65.0,65.0,19.5,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,45.5,0.7,65.0,19.5,45.5,0.07,0.07,1.37,0,1,1.2831,1.3314,1.2966,-0.0365,1,Medium Risk,Improve,1,53,0,0,0,1,0
2023-02-05 20:48:35,6,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.7,1,20,2,February,5,0,Sunday,1,5,2023-02-05,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,9,0,0,0,1,0
2023-02-06 18:36:03,0,mocha (iced),mocha (iced),Coffee Based,1,109.0,109.0,32.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,2.0,2.0,2.0,0.0,0,Low Risk,Keep,2,3,1,0,0,0,0
2023-02-06 17:11:24,0,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,90.0,90.0,27.0,0,17,2,February,6,0,Monday,1,6,2023-02-06,1,63.0,0.7,90.0,27.0,63.0,0.15,0.15,4.05,1,1,1.0,1.0,1.0,0.0,1,Medium Risk,Keep,2,45,0,0,1,0,0
2023-02-06 17:11:24,0,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,99.0,99.0,29.7,0,17,2,February,6,0,Monday,1,6,2023-02-06,1,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.2616,1.2483,1.2621,0.0108,0,Low Risk,Improve,1,54,1,0,0,0,0
2023-02-06 17:11:24,0,Spanish latte (iced),Spanish latte (iced),Coffee Based,2,99.0,198.0,29.7,0,17,2,February,6,0,Monday,1,6,2023-02-06,1,69.3,0.7,198.0,59.4,138.6,0.05,0.1,2.97,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,6,1,0,0,0,0
2023-02-06 17:29:32,0,simple milk tea ,simple milk tea ,Sans Coffee,1,89.0,89.0,26.7,0,17,2,February,6,0,Monday,1,6,2023-02-06,1,62.3,0.7,89.0,26.7,62.3,0.07,0.07,1.87,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,52,0,0,0,1,0
2023-02-06 18:04:28,0,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,55.3,0.7,79.0,23.7,55.3,0.05,0.05,1.18,0,1,1.5,1.5,2.0,0.0,0,Low Risk,Keep,2,23,1,0,0,0,0
2023-02-06 18:04:28,0,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,2,99.0,198.0,29.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,69.3,0.7,198.0,59.4,138.6,0.05,0.1,2.97,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,28,1,0,0,0,0
2023-02-06 18:04:28,0,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,109.0,109.0,32.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,4,0,0,0,1,0
2023-02-06 18:04:28,0,blended cappuccino ,blended cappuccino ,Kôfē Frappé,1,109.0,109.0,32.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,109.0,32.7,76.3,0.08,0.08,2.62,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,26,0,1,0,0,0
2023-02-06 18:04:28,0,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,89.0,89.0,26.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,62.3,0.7,89.0,26.7,62.3,0.05,0.05,1.34,0,1,2.0,2.0,2.0,0.0,0,Low Risk,Keep,2,49,1,0,0,0,0
2023-02-06 18:36:23,0,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,99.0,99.0,29.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,69.3,0.7,99.0,29.7,69.3,0.07,0.07,2.08,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,43,0,0,0,1,0
2023-02-06 18:36:23,0,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.7,0,18,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,9,0,0,0,1,0
2023-02-06 21:12:13,0,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.7,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,10,0,0,0,1,0
2023-02-06 21:12:13,0,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.7,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,9,0,0,0,1,0
2023-02-06 21:12:13,0,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,90.0,90.0,27.0,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,63.0,0.7,90.0,27.0,63.0,0.15,0.15,4.05,1,1,1.0,1.0,1.0,0.0,1,Medium Risk,Keep,2,31,0,0,1,0,0
2023-02-06 21:12:13,0,Chiz melt  (ham),Chiz melt  (ham),Mini Bites,1,85.0,85.0,25.5,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,59.5,0.7,85.0,25.5,59.5,0.15,0.15,3.82,1,1,1.2812,1.2782,1.2857,0.0008,1,Medium Risk,Improve,1,55,0,0,1,0,0
2023-02-06 21:12:25,0,white mocha  (iced),white mocha  (iced),Coffee Based,6,109.0,654.0,32.7,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,76.3,0.7,654.0,196.20000000000002,457.79999999999995,0.05,0.3,9.81,0,6,2.0,2.0,2.0,0.0,0,Low Risk,Keep,2,30,1,0,0,0,0
2023-02-06 21:12:57,0,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,41.3,0.7,59.0,17.7,41.3,0.07,0.07,1.24,0,2,4.0,4.0,4.0,0.0,0,Low Risk,Keep,2,50,0,0,0,1,0
2023-02-06 21:12:57,0,Cookies ,Cookies ,Sans Coffee,1,59.0,59.0,17.7,0,21,2,February,6,0,Monday,1,6,2023-02-06,1,41.3,0.7,59.0,17.7,41.3,0.07,0.07,1.24,0,2,4.0,4.0,4.0,0.0,0,Low Risk,Keep,2,50,0,0,0,1,0
2023-02-07 14:33:45,1,the Christmas drink (iced),the Christmas drink (iced),Signature Kôfē,2,109.0,218.0,32.7,0,14,2,February,6,0,Tuesday,1,6,2023-02-07,1,76.3,0.7,218.0,65.4,152.6,0.06,0.12,3.92,0,2,1.1186,1.1283,1.0857,-0.009,1,Medium Risk,Improve,1,56,0,0,0,0,1
2023-02-07 16:50:25,1,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.7,0,16,2,February,6,1,Tuesday,1,6,2023-02-07,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,4.0,4.0,5.0,0.0,0,Low Risk,Keep,2,24,1,0,0,0,0
2023-02-07 16:50:25,1,street food sampler (medium),street food sampler (medium),Sans Coffee,1,50.0,50.0,15.0,0,16,2,February,6,1,Tuesday,1,6,2023-02-07,1,35.0,0.7,50.0,15.0,35.0,0.07,0.07,1.05,0,1,1.1936,1.1792,1.1733,0.0098,0,Low Risk,Improve,1,57,0,0,0,1,0
2023-02-07 16:51:28,1,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,65.0,65.0,19.5,0,16,2,February,6,1,Tuesday,1,6,2023-02-07,1,45.5,0.7,65.0,19.5,45.5,0.07,0.07,1.37,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,53,0,0,0,1,0
2023-02-07 17:56:12,1,white mocha  (iced),white mocha  (iced),Coffee Based,1,109.0,109.0,32.7,0,17,2,February,6,0,Tuesday,1,6,2023-02-07,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,3.33,3.33,6.0,0.0,0,Low Risk,Keep,2,30,1,0,0,0,0
2023-02-07 17:56:12,1,street food sampler (large),street food sampler (large),Sans Coffee,1,90.0,90.0,27.0,0,17,2,February,6,0,Tuesday,1,6,2023-02-07,1,63.0,0.7,90.0,27.0,63.0,0.07,0.07,1.89,0,3,1.67,1.67,2.0,0.0,0,Low Risk,Improve,1,32,0,0,0,1,0
2023-02-07 17:57:02,1,mocha (iced),mocha (iced),Coffee Based,1,109.0,109.0,32.7,0,17,2,February,6,0,Tuesday,1,6,2023-02-07,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.67,1.67,1.0,0.0,0,Low Risk,Keep,2,3,1,0,0,0,0
2023-02-07 17:57:27,1,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.7,0,17,2,February,6,0,Tuesday,1,6,2023-02-07,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,10,0,0,0,1,0
2023-02-07 17:57:27,1,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,119.0,119.0,35.7,0,17,2,February,6,0,Tuesday,1,6,2023-02-07,1,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.67,1.67,1.0,0.0,0,Low Risk,Keep,2,27,0,1,0,0,0
2023-02-07 17:57:27,1,street food sampler (large),street food sampler (large),Sans Coffee,2,90.0,180.0,27.0,0,17,2,February,6,0,Tuesday,1,6,2023-02-07,1,63.0,0.7,180.0,54.0,126.0,0.07,0.14,3.78,0,3,1.67,1.67,2.0,0.0,0,Low Risk,Improve,1,32,0,0,0,1,0
2023-02-07 18:50:44,1,strawberry latte,strawberry latte,Sans Coffee,1,109.0,109.0,32.7,0,18,2,February,6,0,Tuesday,1,6,2023-02-07,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.25,1.25,2.0,0.0,0,Low Risk,Keep,2,9,0,0,0,1,0
2023-02-07 18:50:44,1,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,65.0,65.0,19.5,0,18,2,February,6,0,Tuesday,1,6,2023-02-07,1,45.5,0.7,65.0,19.5,45.5,0.07,0.07,1.37,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,53,0,0,0,1,0
2023-02-07 18:50:44,1,americano (hot),americano (hot),Coffee Based,1,79.0,79.0,23.7,0,18,2,February,6,0,Tuesday,1,6,2023-02-07,1,55.3,0.7,79.0,23.7,55.3,0.05,0.05,1.18,0,1,1.33,1.33,1.0,0.0,0,Low Risk,Keep,2,23,1,0,0,0,0
2023-02-07 18:50:44,1, latte , latte ,Coffee Based,1,89.0,89.0,26.7,0,18,2,February,6,0,Tuesday,1,6,2023-02-07,1,62.3,0.7,89.0,26.7,62.3,0.05,0.05,1.34,0,1,1.0,1.0,1.0,0.0,0,Low Risk,Improve,1,29,1,0,0,0,0
2023-02-07 18:50:44,1,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.7,0,18,2,February,6,0,Tuesday,1,6,2023-02-07,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,1.0,1.0,1.0,0.0,0,Low Risk,Keep,2,10,0,0,0,1,0
2023-02-08 14:44:26,2,americano (hot),americano (hot),Coffee Based,3,79.0,237.0,23.7,0,14,2,February,6,0,Wednesday,1,6,2023-02-08,1,55.3,0.7,237.0,71.1,165.9,0.05,0.15,3.56,0,6,1.25,1.25,1.0,0.0,0,Low Risk,Keep,2,23,1,0,0,0,0
2023-02-08 14:44:26,2,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,109.0,109.0,32.7,0,14,2,February,6,0,Wednesday,1,6,2023-02-08,1,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,2,3.4,3.4,1.0,0.0,0,Low Risk,Keep,2,24,1,0,0,0,0
2023-02-08 14:44:26,2,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,109.0,109.0,32.7,0,14,2,February,6,0,Wednesday,1,6,2023-02-08,1,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,2,1.2,1.2,2.0,0.0,0,Low Risk,Keep,2,10,0,0,0,1,0
